,id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
92,6cpk00i5TxCqSeqNi2HuIe,Overexposed Track By Track,One More Night,Maroon 5,False,79,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,audio_features,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,3.659116666666667,4
93,2b8fOow8UzyDFAE27YhOZM,Memories,Memories,Maroon 5,False,29,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,3.1581,4
94,2iuZJX9X9P0GKaE93xcPjk,V,Sugar,Maroon 5,True,83,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,3.9248833333333333,4
95,39l1UORIhuHvUWfxG53tRZ,Let's Get It On (Deluxe Edition),Let's Get It On,Marvin Gaye,False,54,0.539,0.599,3,-10.638,1,0.0483,0.0375,0.0,0.0754,0.636,167.7,audio_features,spotify:track:39l1UORIhuHvUWfxG53tRZ,https://api.spotify.com/v1/tracks/39l1UORIhuHvUWfxG53tRZ,https://api.spotify.com/v1/audio-analysis/39l1UORIhuHvUWfxG53tRZ,4.848883333333333,4
96,3VZmChrnVW8JK6ano4gSED,Midnight Love,Sexual Healing,Marvin Gaye,False,74,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,3.9766666666666666,4
97,3aw9iWUQ3VrPQltgwvN9Xu,No More Drama,Family Affair,Mary J. Blige,False,80,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,4.431116666666667,4
98,7nWsh14AHpnTzq1Xejz90U,No More Drama,No More Drama,Mary J. Blige,False,57,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,audio_features,spotify:track:7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/tracks/7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/audio-analysis/7nWsh14AHpnTzq1Xejz90U,5.437333333333333,4
99,0nLiqZ6A27jJri2VCalIUs,Metallica,Nothing Else Matters,Metallica,False,82,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,audio_features,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,6.471116666666667,3
0,4sRNxsYpJaBxTRWFQF2P2z,The Sound,Boom,Mary Mary,False,28,0.66,0.753,11,-5.739,1,0.272,0.00115,0.212,0.356,0.211,181.987,audio_features,spotify:track:4sRNxsYpJaBxTRWFQF2P2z,https://api.spotify.com/v1/tracks/4sRNxsYpJaBxTRWFQF2P2z,https://api.spotify.com/v1/audio-analysis/4sRNxsYpJaBxTRWFQF2P2z,3.6931166666666666,4
1,7JKEA8xYDoFp4q0QBW2PGg,Go Get It,Shackles (Praise You),Mary Mary,False,64,0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46,audio_features,spotify:track:7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/tracks/7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/audio-analysis/7JKEA8xYDoFp4q0QBW2PGg,3.3057833333333333,4
2,406CXfShfgeftnNLmJl49t,Sześć Oceanów (Piosenki 1962-2013),Małgośka,Maryla Rodowicz,False,43,0.596,0.611,2,-7.04,0,0.0317,0.0967,0.0,0.0757,0.681,108.284,audio_features,spotify:track:406CXfShfgeftnNLmJl49t,https://api.spotify.com/v1/tracks/406CXfShfgeftnNLmJl49t,https://api.spotify.com/v1/audio-analysis/406CXfShfgeftnNLmJl49t,4.42155,4
3,7ipEVLIjUc7nAxKe9reo7H,Sześć Oceanów (Piosenki 1962-2013),Niech Żyje Bal,Maryla Rodowicz,False,46,0.371,0.471,6,-8.35,0,0.0281,0.523,0.0,0.067,0.196,150.097,audio_features,spotify:track:7ipEVLIjUc7nAxKe9reo7H,https://api.spotify.com/v1/tracks/7ipEVLIjUc7nAxKe9reo7H,https://api.spotify.com/v1/audio-analysis/7ipEVLIjUc7nAxKe9reo7H,5.286666666666667,3
4,67Hna13dNDkZvBpTXRIaOJ,Mezzanine,Teardrop,Massive Attack,False,73,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,5.512883333333333,4
5,7uv632EkfwYhXoqf8rhYrg,Mezzanine,Angel,Massive Attack,False,65,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,audio_features,spotify:track:7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/tracks/7uv632EkfwYhXoqf8rhYrg,https://api.spotify.com/v1/audio-analysis/7uv632EkfwYhXoqf8rhYrg,6.32555,4
6,7aB9V1AfdHhdONxii7njJ9,Our Earthly Pleasures,Books From Boxes,Maximo Park,False,0,0.611,0.568,5,-6.142,1,0.032,0.0906,0.0,0.117,0.567,95.546,audio_features,spotify:track:7aB9V1AfdHhdONxii7njJ9,https://api.spotify.com/v1/tracks/7aB9V1AfdHhdONxii7njJ9,https://api.spotify.com/v1/audio-analysis/7aB9V1AfdHhdONxii7njJ9,3.47755,4
7,1yG1OpMiV8WtDeOYEBvNW8,Our Earthly Pleasures,Our Velocity,Maximo Park,False,0,0.535,0.92,7,-4.39,0,0.0535,0.031,1.43e-05,0.0493,0.587,95.987,audio_features,spotify:track:1yG1OpMiV8WtDeOYEBvNW8,https://api.spotify.com/v1/tracks/1yG1OpMiV8WtDeOYEBvNW8,https://api.spotify.com/v1/audio-analysis/1yG1OpMiV8WtDeOYEBvNW8,3.3397833333333335,4
8,741OE401HO7ZCaPhEqCZ7w,Now,This Woman's Work - Remastered 2021,Maxwell,False,60,0.381,0.29,8,-10.682,1,0.0336,0.662,1.48e-05,0.106,0.151,113.318,audio_features,spotify:track:741OE401HO7ZCaPhEqCZ7w,https://api.spotify.com/v1/tracks/741OE401HO7ZCaPhEqCZ7w,https://api.spotify.com/v1/audio-analysis/741OE401HO7ZCaPhEqCZ7w,4.005116666666667,4
9,60Pjyla2BNnWzWxNXxGa4u,Maxwell's Urban Hang Suite,Sumthin' Sumthin' - Remastered 2021,Maxwell,False,61,0.796,0.537,10,-9.383,0,0.0751,0.445,0.0725,0.0862,0.857,97.886,audio_features,spotify:track:60Pjyla2BNnWzWxNXxGa4u,https://api.spotify.com/v1/tracks/60Pjyla2BNnWzWxNXxGa4u,https://api.spotify.com/v1/audio-analysis/60Pjyla2BNnWzWxNXxGa4u,4.2945,4
10,7af70oqlsfEN3fHOoenYuH,Maysa,Can We Change The World?,Maysa,False,29,0.617,0.536,0,-11.279,0,0.0355,0.597,0.000106,0.107,0.661,90.171,audio_features,spotify:track:7af70oqlsfEN3fHOoenYuH,https://api.spotify.com/v1/tracks/7af70oqlsfEN3fHOoenYuH,https://api.spotify.com/v1/audio-analysis/7af70oqlsfEN3fHOoenYuH,5.14445,4
11,5kXtPLTRsr14DZN8iyjb0S,Blue Velvet Soul,Good Morning Sunrise,Maysa,False,0,0.574,0.678,0,-8.099,1,0.0341,0.535,1.28e-05,0.109,0.783,86.987,audio_features,spotify:track:5kXtPLTRsr14DZN8iyjb0S,https://api.spotify.com/v1/tracks/5kXtPLTRsr14DZN8iyjb0S,https://api.spotify.com/v1/audio-analysis/5kXtPLTRsr14DZN8iyjb0S,4.39735,4
12,49lRzFgaLRXkBtqXjWhxSK,Maysa,Ne Me Quitte Pas,Maysa,False,44,0.368,0.148,3,-10.325,0,0.0478,0.964,0.00144,0.106,0.207,94.398,audio_features,spotify:track:49lRzFgaLRXkBtqXjWhxSK,https://api.spotify.com/v1/tracks/49lRzFgaLRXkBtqXjWhxSK,https://api.spotify.com/v1/audio-analysis/49lRzFgaLRXkBtqXjWhxSK,3.82155,4
13,0K912gm1yMcqLHw43P5xwO,Nuestras Mejores Canciones 17 *,Inocente,Mazz,False,3,0.612,0.401,7,-12.128,1,0.0426,0.708,0.0,0.141,0.853,107.913,audio_features,spotify:track:0K912gm1yMcqLHw43P5xwO,https://api.spotify.com/v1/tracks/0K912gm1yMcqLHw43P5xwO,https://api.spotify.com/v1/audio-analysis/0K912gm1yMcqLHw43P5xwO,2.72445,4
14,5Ndth2NaqCWIwhazCwY4mV,Nuestras Mejores Canciones 17 *,Laura,Mazz,False,30,0.583,0.521,9,-13.259,0,0.0256,0.171,0.0,0.0822,0.878,105.725,audio_features,spotify:track:5Ndth2NaqCWIwhazCwY4mV,https://api.spotify.com/v1/tracks/5Ndth2NaqCWIwhazCwY4mV,https://api.spotify.com/v1/audio-analysis/5Ndth2NaqCWIwhazCwY4mV,3.9128833333333333,4
15,1J9iVCaEriyoMXpj2XszhU,Today And Tomorrow,When Sunny Gets Blue,McCoy Tyner,False,60,0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,audio_features,spotify:track:1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU,4.705333333333333,4
16,4qRJ7ZJyfzchEd2fjle7Bz,The Real McCoy (Remastered / Rudy Van Gelder Edition),Search For Peace,McCoy Tyner,False,48,0.456,0.222,0,-16.879,1,0.0354,0.938,0.806,0.24,0.15,112.725,audio_features,spotify:track:4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/tracks/4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/audio-analysis/4qRJ7ZJyfzchEd2fjle7Bz,6.533333333333333,4
17,2g7gviEeJr6pyxO7G35EWQ,Bat Out Of Hell,Paradise By the Dashboard Light,Meat Loaf,False,69,0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,audio_features,spotify:track:2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/tracks/2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/audio-analysis/2g7gviEeJr6pyxO7G35EWQ,8.472216666666666,4
18,4UrgDocbHywDZv2f3mBhCq,Bat Out Of Hell II: Back Into Hell...,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,False,59,0.395,0.562,2,-10.383,1,0.0811,0.467,4.13e-06,0.143,0.363,103.909,audio_features,spotify:track:4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/tracks/4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/audio-analysis/4UrgDocbHywDZv2f3mBhCq,12.016666666666667,4
19,30CJ3QS3cltTa4vdKkn3y5,I Couldn´t Have Said It Better Myself,Do It!,Meat Loaf,False,0,0.679,0.934,1,-3.773,1,0.0944,0.000416,0.589,0.18,0.559,115.74,audio_features,spotify:track:30CJ3QS3cltTa4vdKkn3y5,https://api.spotify.com/v1/tracks/30CJ3QS3cltTa4vdKkn3y5,https://api.spotify.com/v1/audio-analysis/30CJ3QS3cltTa4vdKkn3y5,2.645783333333333,4
20,51TG9W3y9qyO8BY5RXKgnZ,Countdown To Extinction (Expanded Edition - Remastered),Symphony Of Destruction,Megadeth,False,71,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,4.112216666666667,4
21,4k7JZ6mRafULcLdM9bLRNZ,Killing Is My Business...And Business Is Good!,Chosen Ones,Megadeth,True,41,0.326,0.987,2,-4.927,1,0.253,9.03e-06,0.49,0.237,0.151,118.202,audio_features,spotify:track:4k7JZ6mRafULcLdM9bLRNZ,https://api.spotify.com/v1/tracks/4k7JZ6mRafULcLdM9bLRNZ,https://api.spotify.com/v1/audio-analysis/4k7JZ6mRafULcLdM9bLRNZ,2.9288833333333333,4
22,3CI1JP2ooMBSFjIy1u6Yrc,Hidden Treasures,Angry Again,Megadeth,False,64,0.689,0.719,3,-8.643,0,0.0304,2.39e-05,0.679,0.314,0.959,127.982,audio_features,spotify:track:3CI1JP2ooMBSFjIy1u6Yrc,https://api.spotify.com/v1/tracks/3CI1JP2ooMBSFjIy1u6Yrc,https://api.spotify.com/v1/audio-analysis/3CI1JP2ooMBSFjIy1u6Yrc,3.79955,4
23,2yq5WmryotyeP6gJwP9MHC,Hey Ricky,You Should Hear How She Talks About You,Melissa Manchester,False,28,0.753,0.834,4,-6.516,1,0.115,0.212,2.93e-05,0.259,0.852,131.909,audio_features,spotify:track:2yq5WmryotyeP6gJwP9MHC,https://api.spotify.com/v1/tracks/2yq5WmryotyeP6gJwP9MHC,https://api.spotify.com/v1/audio-analysis/2yq5WmryotyeP6gJwP9MHC,4.273116666666667,4
24,0N3qcAXZM06zaTKm7JCtIh,Melissa,Midnight Blue,Melissa Manchester,False,45,0.449,0.381,0,-12.145,1,0.0264,0.737,0.429,0.0625,0.316,90.26,audio_features,spotify:track:0N3qcAXZM06zaTKm7JCtIh,https://api.spotify.com/v1/tracks/0N3qcAXZM06zaTKm7JCtIh,https://api.spotify.com/v1/audio-analysis/0N3qcAXZM06zaTKm7JCtIh,3.9166666666666665,4
25,6ZlaFqYvstaRQht1I0z51B,Don't Cry Out Loud,Don't Cry Out Loud,Melissa Manchester,False,17,0.452,0.534,7,-6.125,1,0.0389,0.696,0.000202,0.1,0.327,142.883,audio_features,spotify:track:6ZlaFqYvstaRQht1I0z51B,https://api.spotify.com/v1/tracks/6ZlaFqYvstaRQht1I0z51B,https://api.spotify.com/v1/audio-analysis/6ZlaFqYvstaRQht1I0z51B,3.7148666666666665,4
26,69D8GX0xVahhxNmGMmZsbj,Cerebro Spin,Kissing Disease,Melodium,False,28,0.416,0.366,4,-12.783,0,0.0317,0.994,0.757,0.222,0.758,179.973,audio_features,spotify:track:69D8GX0xVahhxNmGMmZsbj,https://api.spotify.com/v1/tracks/69D8GX0xVahhxNmGMmZsbj,https://api.spotify.com/v1/audio-analysis/69D8GX0xVahhxNmGMmZsbj,4.299333333333333,4
27,6FcR8fo4ThpuyLBk4vimf6,Flacana Flacana,Flacana 09,Melodium,False,7,0.605,0.238,4,-15.136,0,0.08,0.989,0.915,0.111,0.44,119.896,audio_features,spotify:track:6FcR8fo4ThpuyLBk4vimf6,https://api.spotify.com/v1/tracks/6FcR8fo4ThpuyLBk4vimf6,https://api.spotify.com/v1/audio-analysis/6FcR8fo4ThpuyLBk4vimf6,0.8351166666666666,4
28,0B876DtgKT2OJ86Qtg3lpF,Flacana Flacana,Flacana 05,Melodium,False,1,0.661,0.129,9,-18.809,0,0.072,0.943,0.86,0.101,0.321,119.786,audio_features,spotify:track:0B876DtgKT2OJ86Qtg3lpF,https://api.spotify.com/v1/tracks/0B876DtgKT2OJ86Qtg3lpF,https://api.spotify.com/v1/audio-analysis/0B876DtgKT2OJ86Qtg3lpF,3.286216666666667,1
29,2Rh8bcrw6tt8wrRM8NljN0,15 Años De Historia,Claridad,Menudo,False,54,0.758,0.858,2,-7.69,1,0.046,0.289,0.0,0.0879,0.914,133.181,audio_features,spotify:track:2Rh8bcrw6tt8wrRM8NljN0,https://api.spotify.com/v1/tracks/2Rh8bcrw6tt8wrRM8NljN0,https://api.spotify.com/v1/audio-analysis/2Rh8bcrw6tt8wrRM8NljN0,4.176,4
30,5iLAU648CgzEupYdWuWdp5,Lo Mejor De Lo Mejor,Claridad,Menudo,False,62,0.759,0.859,2,-7.654,1,0.0462,0.312,0.0,0.1,0.921,133.259,audio_features,spotify:track:5iLAU648CgzEupYdWuWdp5,https://api.spotify.com/v1/tracks/5iLAU648CgzEupYdWuWdp5,https://api.spotify.com/v1/audio-analysis/5iLAU648CgzEupYdWuWdp5,4.174,4
31,5sICkBXVmaCQk5aISGR3x1,Metallica,Enter Sandman,Metallica,False,82,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,5.521116666666667,4
32,2R6UrJ8uWbSIiHWmvRQvN8,Garage Inc.,Whiskey In The Jar,Metallica,False,75,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,audio_features,spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,https://api.spotify.com/v1/tracks/2R6UrJ8uWbSIiHWmvRQvN8,https://api.spotify.com/v1/audio-analysis/2R6UrJ8uWbSIiHWmvRQvN8,5.078216666666667,4
33,46tSt69Xw10Ej8Rn7wJmFt,I Disappear,I Disappear,Metallica,False,60,0.536,0.928,1,-3.64,1,0.0498,0.000213,6.56e-05,0.0411,0.46,122.655,audio_features,spotify:track:46tSt69Xw10Ej8Rn7wJmFt,https://api.spotify.com/v1/tracks/46tSt69Xw10Ej8Rn7wJmFt,https://api.spotify.com/v1/audio-analysis/46tSt69Xw10Ej8Rn7wJmFt,4.437333333333333,4
34,3ascnOSOR5MX901ylGuhcl,"Time, Love & Tenderness",When a Man Loves a Woman,Michael Bolton,False,69,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,audio_features,spotify:track:3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/tracks/3ascnOSOR5MX901ylGuhcl,https://api.spotify.com/v1/audio-analysis/3ascnOSOR5MX901ylGuhcl,3.8511166666666665,3
35,25Tv2fijQx21CR70wDGwia,Love Songs,A Love So Beautiful,Michael Bolton,False,59,0.268,0.361,1,-11.701,1,0.0263,0.186,0.000171,0.0972,0.0768,61.299,audio_features,spotify:track:25Tv2fijQx21CR70wDGwia,https://api.spotify.com/v1/tracks/25Tv2fijQx21CR70wDGwia,https://api.spotify.com/v1/audio-analysis/25Tv2fijQx21CR70wDGwia,4.0971166666666665,4
36,4ye6YRG07XMpZZ9Y9tNTt6,Timeless (The Classics),To Love Somebody,Michael Bolton,False,63,0.367,0.353,11,-11.786,1,0.0288,0.335,0.0,0.1,0.282,74.103,audio_features,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/tracks/4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/audio-analysis/4ye6YRG07XMpZZ9Y9tNTt6,4.132883333333333,4
37,1AM8QdDFZMq6SrrqUnuQ9P,It's Time,Feeling Good,Michael Bublé,False,77,0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,audio_features,spotify:track:1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/tracks/1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/audio-analysis/1AM8QdDFZMq6SrrqUnuQ9P,3.95555,3
38,3lyLqIn8mybyEFTs8JJaLf,It's Time,Home,Michael Bublé,False,72,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,spotify:track:3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/tracks/3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/audio-analysis/3lyLqIn8mybyEFTs8JJaLf,3.7651166666666667,4
39,5ChkMS8OtdzJeqyybCc9R5,Thriller 25 Super Deluxe Edition,Billie Jean,Michael Jackson,False,83,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,4.897116666666666,4
40,7woW97CfcWaKtuC6W5BP2K,Dangerous,Heal the World,Michael Jackson,False,70,0.545,0.485,9,-8.045,1,0.0485,0.537,1.8e-06,0.104,0.101,80.948,audio_features,spotify:track:7woW97CfcWaKtuC6W5BP2K,https://api.spotify.com/v1/tracks/7woW97CfcWaKtuC6W5BP2K,https://api.spotify.com/v1/audio-analysis/7woW97CfcWaKtuC6W5BP2K,6.405116666666666,4
41,3wuCCNCnBhJlwkIJTBZFiv,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",They Don't Care About Us,Michael Jackson,False,74,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,audio_features,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,4.736,4
42,0gTC2JeNco4f8SHk3SIu51,Sax Love,Love Away,Michal Urbaniak,False,13,0.555,0.457,2,-12.102,0,0.03,0.48,0.899,0.0738,0.255,160.098,audio_features,spotify:track:0gTC2JeNco4f8SHk3SIu51,https://api.spotify.com/v1/tracks/0gTC2JeNco4f8SHk3SIu51,https://api.spotify.com/v1/audio-analysis/0gTC2JeNco4f8SHk3SIu51,5.458216666666667,4
43,13wWrZ8ljoSJHRA2qNsW0t,Ecstasy,Free,Michal Urbaniak,False,0,0.478,0.738,4,-10.951,0,0.0768,0.682,0.00495,0.0967,0.578,91.413,audio_features,spotify:track:13wWrZ8ljoSJHRA2qNsW0t,https://api.spotify.com/v1/tracks/13wWrZ8ljoSJHRA2qNsW0t,https://api.spotify.com/v1/audio-analysis/13wWrZ8ljoSJHRA2qNsW0t,4.698883333333334,4
44,338IG4vPptgbuv5ZB59ph3,Best Of Both Worlds - Oils On The Water,Kosciusko,Midnight Oil,False,0,0.358,0.781,9,-5.415,1,0.0377,0.00117,0.312,0.384,0.415,173.29,audio_features,spotify:track:338IG4vPptgbuv5ZB59ph3,https://api.spotify.com/v1/tracks/338IG4vPptgbuv5ZB59ph3,https://api.spotify.com/v1/audio-analysis/338IG4vPptgbuv5ZB59ph3,4.4206666666666665,4
45,5yH1geYazjKPtSmAGe6Zdp,Redneck Wonderland,Blot,Midnight Oil,False,10,0.257,0.965,9,-5.951,1,0.29,0.00103,0.000255,0.465,0.18,103.562,audio_features,spotify:track:5yH1geYazjKPtSmAGe6Zdp,https://api.spotify.com/v1/tracks/5yH1geYazjKPtSmAGe6Zdp,https://api.spotify.com/v1/audio-analysis/5yH1geYazjKPtSmAGe6Zdp,3.398633333333333,4
46,4LjxaR5vQcJw9MBFLCsGfV,Best Of Both Worlds - Oils On The Water,Sleep,Midnight Oil,False,0,0.582,0.705,5,-5.627,1,0.0322,0.0114,0.00103,0.461,0.648,120.864,audio_features,spotify:track:4LjxaR5vQcJw9MBFLCsGfV,https://api.spotify.com/v1/tracks/4LjxaR5vQcJw9MBFLCsGfV,https://api.spotify.com/v1/audio-analysis/4LjxaR5vQcJw9MBFLCsGfV,5.105333333333333,4
47,5krOROgmf8adn3SJzeKLZy,Who Is Mike Jones?,Back Then,Mike Jones,True,60,0.776,0.736,9,-6.308,1,0.255,0.0101,0.0,0.18,0.536,159.838,audio_features,spotify:track:5krOROgmf8adn3SJzeKLZy,https://api.spotify.com/v1/tracks/5krOROgmf8adn3SJzeKLZy,https://api.spotify.com/v1/audio-analysis/5krOROgmf8adn3SJzeKLZy,4.0697833333333335,4
48,3LU66Soe9kT5saRxI4wTj6,The American Dream,Mr. Jones,Mike Jones,True,49,0.653,0.748,10,-3.89,1,0.133,0.206,0.0,0.0803,0.264,79.974,audio_features,spotify:track:3LU66Soe9kT5saRxI4wTj6,https://api.spotify.com/v1/tracks/3LU66Soe9kT5saRxI4wTj6,https://api.spotify.com/v1/audio-analysis/3LU66Soe9kT5saRxI4wTj6,3.98245,4
49,4ij4adsjNf7Ualn361bEHA,Time In Place,Chromazone,Mike Stern,False,0,0.62,0.786,1,-11.184,1,0.0417,0.294,0.717,0.112,0.688,120.444,audio_features,spotify:track:4ij4adsjNf7Ualn361bEHA,https://api.spotify.com/v1/tracks/4ij4adsjNf7Ualn361bEHA,https://api.spotify.com/v1/audio-analysis/4ij4adsjNf7Ualn361bEHA,7.706216666666666,4
50,7gx2tM4ciSKVXzBjYNjOrl,These Times,If Only,Mike Stern,False,15,0.578,0.323,5,-14.827,1,0.0371,0.918,0.0266,0.259,0.266,82.092,audio_features,spotify:track:7gx2tM4ciSKVXzBjYNjOrl,https://api.spotify.com/v1/tracks/7gx2tM4ciSKVXzBjYNjOrl,https://api.spotify.com/v1/audio-analysis/7gx2tM4ciSKVXzBjYNjOrl,5.528883333333333,4
51,27Ao7StVocPejWGBF3TwM0,Pave the Way,Roots and Culture,Mikey Dread,False,47,0.735,0.507,6,-11.17,0,0.0842,0.136,0.0176,0.373,0.783,144.093,audio_features,spotify:track:27Ao7StVocPejWGBF3TwM0,https://api.spotify.com/v1/tracks/27Ao7StVocPejWGBF3TwM0,https://api.spotify.com/v1/audio-analysis/27Ao7StVocPejWGBF3TwM0,6.145333333333333,4
52,5B7QnKSaoB885Vfoxly3bn,Profile,Break down the Walls,Mikey Dread,False,34,0.751,0.418,6,-15.045,0,0.386,0.0165,2.65e-05,0.213,0.763,165.571,audio_features,spotify:track:5B7QnKSaoB885Vfoxly3bn,https://api.spotify.com/v1/tracks/5B7QnKSaoB885Vfoxly3bn,https://api.spotify.com/v1/audio-analysis/5B7QnKSaoB885Vfoxly3bn,4.156666666666666,4
53,5UouQZkCtxeK09GM69DBuI,The Complete Prestige 10-Inch LP Collection,Dig,Miles Davis,False,10,0.394,0.741,5,-9.121,0,0.0481,0.753,0.00019,0.171,0.85,123.891,audio_features,spotify:track:5UouQZkCtxeK09GM69DBuI,https://api.spotify.com/v1/tracks/5UouQZkCtxeK09GM69DBuI,https://api.spotify.com/v1/audio-analysis/5UouQZkCtxeK09GM69DBuI,7.618083333333334,4
54,58lV79BZU7PlnHRUC8kDNL,The Man With The Horn (2022 Remaster),Fat Time (2022 Remaster),Miles Davis,False,22,0.459,0.602,1,-9.174,1,0.0595,0.0138,0.334,0.101,0.613,95.667,audio_features,spotify:track:58lV79BZU7PlnHRUC8kDNL,https://api.spotify.com/v1/tracks/58lV79BZU7PlnHRUC8kDNL,https://api.spotify.com/v1/audio-analysis/58lV79BZU7PlnHRUC8kDNL,9.892633333333333,4
